,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.516778290271759,0.7776577472686768,0.47397753596305847,0.816044270992279
1,0.4684658646583557,0.8100691437721252,0.45075544714927673,0.8181189298629761
2,0.45056939125061035,0.8130941987037659,0.43602651357650757,0.8250345587730408
3,0.43648067116737366,0.8178479075431824,0.4295101463794708,0.8291839361190796
4,0.42253026366233826,0.8236819505691528,0.45708906650543213,0.8181189298629761
