,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.49305006861686707,0.8044511675834656,0.4846678376197815,0.8201936483383179
1,0.4744131863117218,0.8169835805892944,0.4482143223285675,0.8201936483383179
2,0.4466613829135895,0.8210890293121338,0.40477707982063293,0.8319501876831055
3,0.43546804785728455,0.8197925686836243,0.38653096556663513,0.8388658165931702
4,0.40096408128738403,0.8383750915527344,0.5046864151954651,0.7932226657867432
